dv_v0,y0_R
0.0257773,0.392025
0.0260629,-0.932325
0.0259831,-0.227896
0.0258345,0.612608
0.0257679,0.884699
0.0259085,0.219733
0.0260123,-0.661437
0.0258944,-0.518214
0.0259918,-0.806625
0.0258866,0.385222
0.0257568,0.366327
0.0258147,-0.142653
0.0258359,0.162229
0.0259769,-0.065395
0.0259586,-0.762972
0.0257751,0.634735
0.0258803,0.2194
0.0258191,0.50264
0.0257214,0.643881
0.0257537,0.798437
0.0259487,-0.689877
0.0259181,0.423939
0.0259733,-0.422967
0.0257968,0.884402
0.0258251,-0.226863
0.025873,-0.388553
0.0258886,-0.988455
0.0258353,0.403573
0.0258757,0.360517
0.0257612,0.383543
0.0260676,-0.595242
0.0258552,0.211232
0.0259117,-0.572746
0.0258159,0.370593
0.0258331,0.107869
0.0259998,-0.066766
0.0259341,0.229593
0.0258433,0.0385784
0.0258868,0.621737
0.0258779,-0.486758
0.0259928,-0.163379
0.025972,0.296607
0.0259655,-0.367718
0.0259798,0.136627
0.0258429,0.229501
0.0258393,-0.49481
0.0259207,0.554885
0.0259232,-0.762178
0.0259468,-0.871116
0.0257603,0.23831
0.0258535,-0.165095
0.025829,-0.367612
0.0257094,0.672453
0.0260554,-0.655425
0.026043,-0.694132
0.025919,-0.382096
0.0260556,-0.741348
0.0257836,0.664283
0.0258952,-0.854584
0.0259022,-0.49316
0.0257915,0.112945
0.0259195,0.578711
0.0257784,0.404709
0.0258625,0.279477
0.025846,0.798789
0.0260653,-0.589053
0.0260261,-0.138014
0.0257404,0.694852
0.0258306,0.51101
0.0259355,-0.360719
0.0259711,-0.145338
0.0259736,-0.999794
0.0259297,-0.23124
0.0259813,-0.955153
0.0257577,0.24831
0.0260206,-0.170112
0.0258603,-0.349603
0.025935,0.402683
0.0260187,-0.770689
0.0258561,0.461796
0.0260373,-0.789067
0.0260506,-0.812893
0.0259146,-0.576211
0.0257554,0.680397
0.0259628,0.223036
0.0259602,-0.471843
0.0258192,-0.317008
0.0260228,-0.285151
0.0258764,-0.769953
0.0257348,0.800221
0.0258038,0.906489
0.0258264,-0.405748
0.0258801,-0.280053
0.025971,0.188916
0.0260672,-0.482847
0.026048,-0.352358
0.0258799,0.241659
0.0259789,-0.186776
0.0258284,-0.205171
0.0259721,-0.481451
0.025896,0.634906
0.025856,-0.180446
0.0258994,0.864352
0.0258263,0.290778
0.0258633,-0.69645
0.0257258,0.785874
0.0257613,0.0805153
0.0258748,0.257316
0.0257772,0.159443
0.025878,0.138875
0.025824,0.545434
0.025981,-0.0913797
0.0259385,-0.984292
0.0259778,0.0589149
0.0260524,-0.780817
0.0257855,0.655028
0.025757,0.484571
0.0258736,-0.368034
0.0258044,-0.0961782
0.0258775,-0.570693
0.0259064,0.121888
0.0258414,0.0279725
0.0258163,-0.296912
0.025941,-0.0911434
0.0258005,-0.0364879
0.025856,-0.670197
0.0257141,0.781557
0.0258718,-0.240066
0.02592,0.21712
0.0257594,0.397662
0.0259051,0.19713
0.025927,-0.332992
0.0259,-0.196251
0.0258066,-0.158777
0.0259329,-0.943321
0.0259319,-0.792474
0.0258945,0.83578
0.0258107,0.618801
0.0258417,-0.348364
0.0257686,0.215539
0.0260193,-0.35244
0.0258974,-0.702791
0.0258509,0.599014
0.0259241,-0.775426
0.0258212,0.543036
0.0260464,-0.790886
0.0258801,-0.00995187
0.0260195,-0.228443
0.0258288,0.965446
0.0258037,0.0394868
0.0259169,-0.029194
0.0259317,0.0238617
0.0258301,0.26442
0.025967,-0.453929
0.0259869,-0.622745
0.0258835,-0.68828
0.0258497,-0.301225
0.0259067,-0.802239
0.025942,0.176449
0.025833,0.322418
0.0257867,0.989102
0.0258828,-0.326424
0.02597,-0.562375
0.0259902,-0.266419
0.0257564,0.720163
0.0257464,0.729003
0.0261126,-0.880478
0.0257862,0.359254
0.0259419,0.344612
0.0260756,-0.930903
0.0259297,0.628411
0.0259011,0.818038
0.0257776,0.94283
0.0260559,-0.823391
0.0258883,-0.271226
0.025757,0.878856
0.0258683,0.93845
0.0258616,0.66873
0.0258243,0.850426
0.0258537,0.677675
0.0260804,-0.878871
0.0258307,0.298759
0.0259391,-0.661024
0.0258136,0.293335
0.0259916,-0.177533
0.0258944,0.560697
0.0257178,0.578065
0.025926,-0.886174
0.0259424,-0.259751
0.0258367,0.247915
0.0258797,-0.89439
0.0260779,-0.809231
0.0260226,-0.976303
0.0258294,0.809834
0.0259024,0.265836
0.0260863,-0.829782
0.0259789,-0.475085
0.0258309,-0.467003
0.025933,-0.765126
0.0258925,0.284933
0.0257689,0.819816
0.0258471,0.0123026
0.0258308,0.150689
0.0258465,0.242685
0.0259914,0.134108
0.0258941,-0.250084
0.025773,0.0936785
0.025698,0.815018
0.026083,-0.906919
0.0260295,-0.899548
0.0258695,0.642914
0.0259871,-0.815734
0.0257398,0.278327
0.0258545,0.0850738
0.0260387,-0.669969
0.0257358,0.36888
0.0258854,0.534451
0.0259246,-0.530299
0.0256575,0.964241
0.025912,-0.653581
0.0258427,-0.180389
0.0258938,0.716988
0.0259362,0.519614
0.025895,0.317095
0.0259875,0.0729519
0.0256571,0.96375
0.0257017,0.655873
0.0259157,-0.885312
0.0258395,-0.389071
0.0257725,0.604406
0.0259555,0.318869
0.0258999,0.646112
0.0259038,-0.730855
0.0259705,-0.800865
0.0260127,-0.936807
0.0258425,-0.03811
0.0258731,0.853655
0.0258288,-0.272064
0.0260654,-0.985064
0.0259119,-0.0753422
0.025945,-0.577978
0.0259052,-0.617939
0.0258684,-0.184111
0.025931,-0.5581
0.0259965,-0.841454
0.0258596,0.0503711
0.0260074,-0.569117
0.0258674,0.324585
0.0259809,-0.311269
0.0257746,0.338183
0.0258873,-0.274062
0.02606,-0.899798
0.0258222,0.226473
0.0260855,-0.883786
0.0256852,0.781986
0.0259461,-0.994209
0.025944,0.511247
0.0259287,0.315818
0.0260459,-0.588701
0.0258138,0.866243
0.0259583,-0.46628
0.025911,-0.265422
0.0260302,-0.92587
0.0258553,-0.126541
0.0260338,-0.678769
0.0258575,0.41125
0.0260144,-0.171807
0.0259248,-0.324792
0.025735,0.634969
0.0258141,-0.221201
0.025902,0.370091
0.0259014,-0.0683325
0.0259902,-0.850131
0.0258849,0.352706
0.0257603,0.310277
0.0258403,-0.148052
0.0258883,-0.339732
0.0257262,0.873986
0.0259498,-0.90926
0.0257913,0.77776
0.02609,-0.890203
0.0258819,0.070158
0.0258887,-0.0529131
0.0258458,0.267775
0.025856,0.737635
0.0259904,-0.546372
0.0258411,-0.110348
0.0260067,-0.96069
0.0259449,0.31618
0.0259702,-0.837342
0.0258729,-0.0461289
0.025816,0.954177
0.0260081,-0.843895
0.0257552,0.396076
0.0258599,0.455127
0.0260085,-0.0402276
0.0261256,-0.97524
0.0258691,-0.473366
0.0258871,0.148297
0.0257622,0.807835
0.0258765,-0.216491
0.0259908,-0.202082
0.0258079,0.446398
0.0258557,-0.657583
0.0260533,-0.791894
0.0257995,0.685688
0.026038,-0.856191
0.0259436,0.0653114
0.0260177,-0.461578
0.0260671,-0.630981
0.0260172,-0.338172
0.0258236,-0.248824
0.025805,-0.131978
0.0259383,0.358212
0.0260239,-0.317607
0.0258705,0.364986
0.0258628,0.398929
0.0258536,0.48525
0.0259885,-0.48466
0.0260442,-0.612065
0.0257832,0.639708
0.0259455,0.487943
0.0257924,0.267738
0.0259085,-0.212635
0.0258882,0.611007
0.0259096,0.343657
0.025763,0.941874
0.0257905,0.649461
0.0260401,-0.310696
0.0260957,-0.902204
0.0258064,0.15625
0.0260579,-0.494761
0.0260051,-0.745145
0.0257892,0.322796
0.0257818,0.355833
0.0258559,0.482894
0.0259319,0.0617836
0.0259297,-0.274102
0.0259099,-0.867311
0.0259957,-0.0706585
0.0259166,0.39567
0.0259469,0.356604
0.0259952,-0.713397
0.0259864,-0.666819
0.0258434,-0.0206854
0.0259528,0.0289491
0.0258053,0.52566
0.0256835,0.754661
0.0258175,-0.330828
0.0258443,0.785982
0.02595,-0.289256
0.025978,0.0130707
0.0259736,0.129095
0.025886,-0.570855
0.0259482,-0.16966
0.0258726,-0.82205
0.0258703,-0.236891
0.0259582,0.33509
0.0260648,-0.96514
0.0256632,0.931333
0.0258534,0.307657
0.0259246,0.106021
0.0256831,0.747291
0.0259504,0.0873478
0.0259741,0.19184
0.0258991,-0.067764
0.0257539,0.61151
0.0258054,0.845478
0.0259653,-0.985821
0.0260339,-0.993961
0.0259014,-0.917987
0.0259678,-0.546275
0.0259627,-0.175627
0.0258805,-0.697332
0.0258716,-0.44736
0.0259796,-0.380798
0.0259792,-0.0700527
0.0258732,-0.752301
0.0259526,0.457879
0.0256991,0.94465
0.0259035,-0.528421
0.0259952,-0.952931
0.0259082,-0.974869
0.026027,-0.707543
0.0257683,0.116189
0.0257678,0.487685
0.025891,-0.593389
0.0259223,0.0658044
0.0259002,0.593353
0.0256991,0.751628
0.0258698,0.802794
0.0260423,-0.806965
0.0260161,-0.147674
0.0258398,0.862205
0.0259101,-0.20514
0.0260016,-0.754747
0.0257889,0.935292
0.0258981,0.491729
0.0258329,0.533017
0.0259098,-0.545455
0.0259226,-0.0211507
0.0259948,-0.00155204
0.0259558,0.423613
0.0258954,-0.325816
0.0259641,-0.0590349
0.0256875,0.815587
0.0258864,0.609563
0.0257122,0.697749
0.0257907,0.930206
0.0258573,-0.434082
0.0259945,0.0459058
0.0258127,-0.203073
0.0258112,-0.227993
0.02606,-0.782779
0.0259504,0.0524703
0.0259553,-0.87072
0.0259343,0.145224
0.0259621,-0.923287
0.0259263,-0.433397
0.0257827,0.0802427
0.0259229,-0.20396
0.0259432,0.39909
0.0258163,0.296609
0.0257649,0.114389
0.0258503,-0.0740952
0.0257685,0.455939
0.0259006,0.309016
0.025793,0.657994
0.025739,0.409033
0.0259484,0.303676
0.0258978,0.557045
0.025895,-0.409144
0.0260164,-0.299759
0.0259533,-0.485801
0.0258924,0.293689
0.0258971,0.117602
0.0258832,-0.402668
0.0260346,-0.237937
0.0260241,-0.278809
0.0258722,0.0789411
0.0257664,0.147626
0.0258481,0.0561369
0.0259092,0.798125
0.0259546,-0.656422
0.026038,-0.690787
0.0259101,-0.829715
0.0259661,-0.578794
0.0257778,0.148365
0.026079,-0.568142
0.0259347,-0.1933
0.0258573,-0.167504
0.0258786,-0.0929463
0.0259582,0.26163
0.0259917,-0.438539
0.0260846,-0.607982
0.0259526,-0.582583
0.0259833,-0.713884
0.0258775,0.0184063
0.0259935,-0.781928
0.0260375,-0.498991
0.0257814,0.4608
0.0258935,0.205518
0.0259284,0.1076
0.0260528,-0.417228
0.0260705,-0.85327
0.026042,-0.518508
0.0259661,-0.0965248
0.0257644,0.199031
0.025967,-0.563542
0.0258797,0.219481
0.0258496,-0.594893
0.0259581,-0.784768
0.0258819,0.68348
0.0258097,0.772799
0.0258126,0.0137075
0.0258,0.990289
0.026086,-0.668702
0.0258994,0.272079
0.0257441,0.269875
0.0260494,-0.748233
0.0258508,0.257705
0.0259376,-0.101503
0.0257646,0.769836
0.025923,0.493521
0.0259814,-0.532074
0.0259389,-0.83663
0.0258445,0.413011
0.0258228,0.889032
0.0258087,0.368987
0.0258158,0.127459
0.0258271,0.528463
0.0258215,0.0580303
0.0257493,0.204521
0.0259303,0.0367219
0.0258491,0.516312
0.0260232,-0.249537
0.0260195,-0.645789
0.0257131,0.907877
0.0258535,0.892416
0.0258722,0.601077
0.0258821,0.614131
0.0259002,0.387809
0.0258766,-0.823299
0.0259272,0.306243
0.025955,-0.148805
0.0257676,0.281144
0.025846,-0.296416
0.0260747,-0.76089
0.0257908,0.603964
0.0257491,0.697939
0.025872,0.646386
0.0261161,-0.870077
0.0258056,0.0116193
0.0257092,0.669868
0.0259273,0.341705
0.0258497,-0.163296
0.0258935,0.303579
0.0259257,0.685224
0.0258249,0.218678
0.0257102,0.908869
0.0257449,0.665596
0.0257495,0.926459
0.0257836,0.726945
0.0258194,0.950048
0.0261089,-0.99514
0.0259651,-0.164631
0.0259297,-0.805412
0.0257501,0.639966
0.0258177,0.151784
0.025859,-0.542025
0.0259098,-0.316543
0.0259445,0.0222158
0.0259682,-0.920623
0.0259368,-0.781885
0.0258851,-0.551953
0.0259885,-0.180783
0.0259175,0.543009
0.0257769,-0.0326328
0.0257028,0.76926
0.0259554,0.189462
0.0259304,0.332368
0.0260039,-0.661067
0.0259178,-0.517807
0.0258035,0.687066
0.0257489,0.477006
0.0257944,0.740536
0.0259798,0.0166921
0.0259771,-0.706267
0.0258807,0.933251
0.0258599,-0.0751713
0.0259282,0.667186
0.0259614,-0.170444
0.0258279,0.626258
0.02587,0.597892
0.0258056,0.371144
0.0258168,0.0782873
0.0259007,-0.578556
0.0258805,0.80404
0.0259674,0.231509
0.0259825,-0.400567
0.0258423,0.42785
0.0259907,-0.798398
0.0259239,0.711468
0.0259073,0.203057
0.0258335,0.396168
0.0260477,-0.728721
0.0260391,-0.282961
0.0259151,-0.768511
0.0259067,-0.149449
0.0260263,-0.41807
0.0260491,-0.376142
0.0258502,-0.120977
0.0260119,-0.502123
0.0257114,0.911097
0.0259026,0.173485
0.0257952,0.900811
0.0257437,0.261131
0.0260015,-0.889145
0.0256982,0.79323
0.0258627,0.689475
0.0259354,-0.258371
0.0257687,0.234111
0.0260237,-0.351175
0.0259065,-0.25751
0.0257923,0.915795
0.0258652,0.276065
0.0259864,-0.058055
0.0258823,-0.316855
0.0259559,-0.0325102
0.0258697,-0.788038
0.0257812,0.376598
0.0257634,0.325094
0.0258584,0.472928
0.0258451,0.829175
0.0258314,-0.118086
0.0257608,0.852009
0.025781,0.594045
0.0258705,0.162188
0.025751,0.979146
0.0257777,0.369879
0.025757,0.679338
0.0258221,0.223516
0.0257417,0.278463
0.0259171,-0.526046
0.0258328,0.10193
0.0259336,-0.968385
0.0258494,0.171725
0.0257426,0.976749
0.0258897,0.684912
0.02584,-0.575481
0.0257507,0.275401
0.0259985,-0.438255
0.0258676,0.547477
0.0258333,0.835077
0.025804,0.83678
0.0258872,-0.290962
0.0258274,0.224184
0.0257122,0.768122
0.0258892,0.745227
0.0258158,0.921689
0.0257334,0.494829
0.0257945,0.518447
0.0260138,-0.802465
0.0258754,-0.38998
0.0258447,0.806458
0.0258805,0.200196
0.0259535,-0.0900711
0.0261104,-0.936783
0.0256569,0.951103
0.0258394,-0.403288
0.0258127,0.127456
0.0259678,-0.667003
0.0258709,0.201474
0.0258731,-0.1436
0.0259658,0.197214
0.0260721,-0.874542
0.0260751,-0.635645
0.0260437,-0.526019
0.0258232,0.297305
0.0257872,0.668526
0.0259123,-0.00322279
0.0257303,0.419401
0.0259534,-0.235307
0.0257933,0.84056
0.0258387,0.132832
0.0258598,0.893743
0.0259091,-0.84119
0.0259762,-0.831804
0.0259331,0.474836
0.0258107,0.112699
0.0258814,0.823303
0.0258868,0.567047
0.026057,-0.627134
0.0260499,-0.340331
0.0258671,0.0997252
0.0259674,-0.994458
0.0260349,-0.663537
0.0260241,-0.400233
0.0258537,-0.54303
0.0259102,-0.108843
0.0259872,0.0572785
0.0259375,-0.359189
0.0258831,-0.145038
0.0260461,-0.630849
0.02573,0.728628
0.0259719,-0.291418
0.0257456,0.539031
0.0259077,0.244979
0.0257426,0.515318
0.0259501,-0.659991
0.0258871,0.513919
0.0259365,-0.00821209
0.0258265,0.381971
0.0260083,-0.509386
0.0257614,0.208161
0.0259793,-0.334572
0.0258354,0.386116
0.025954,-0.637868
0.0260317,-0.780325
0.0258091,0.529652
0.0258888,-0.752986
0.0259168,-0.71777
0.0259771,-0.649238
0.0257724,0.931057
0.0259955,-0.918038
0.0260109,-0.649547
0.0260066,-0.242773
0.0258024,-0.138302
0.0258734,0.39163
0.0259106,-0.969575
0.0256939,0.838038
0.0259063,-0.109703
0.0257817,0.362773
0.0258869,0.569038
0.0258948,0.49461
0.0258026,0.401703
0.0259198,0.256461
0.0260067,-0.260702
0.0258746,0.432544
0.0259365,0.132118
0.0258817,0.294528
0.0258365,0.468909
0.0258328,0.273131
0.0258803,0.0237792
0.025921,-0.590413
0.0260089,-0.509472
0.0260837,-0.816149
0.0260576,-0.970688
0.025969,-0.577076
0.0259479,-0.888051
0.0258705,-0.0208011
0.0258074,0.793951
0.0257655,0.323922
0.0258114,0.959268
0.0258185,0.0399466
0.0258615,0.776715
0.0257725,0.237304
0.0256947,0.945588
0.0259936,-0.232735
0.0259161,-0.602533
0.0259348,0.369142
0.0259245,-0.550213
0.0258811,-0.862946
0.0260791,-0.991116
0.0260136,-0.469169
0.0258777,-0.242607
0.0259588,-0.0983138
0.0260212,-0.664541
0.0258514,0.469598
0.0259608,0.339469
0.0259861,-0.188998
0.0257765,0.712274
0.0258557,-0.481562
0.0259416,-0.0680277
0.0257643,0.385705
0.0258249,0.290867
0.0258462,0.992469
0.0259198,-0.497739
0.0258604,0.150251
0.02605,-0.989747
0.0257389,0.34212
0.0259453,-0.292097
0.0260319,-0.944363
0.0260545,-0.633934
0.0259063,0.453965
0.02574,0.732199
0.0257974,0.165127
0.0258378,-0.449807
0.0260516,-0.43973
0.0259401,-0.598087
0.025837,-0.508941
0.026053,-0.847485
0.0257537,0.146384
0.0259078,-0.0980363
0.0258457,-0.533412
0.0258883,-0.711579
0.0258747,-0.858752
0.0259084,0.787891
0.0259961,-0.28691
0.0258025,0.316234
0.0259886,-0.760305
0.0259423,-0.929575
0.0259146,0.45948
0.0258893,-0.967998
0.0260629,-0.57922
0.0258049,0.956575
0.0259262,0.167219
0.0257904,0.257533
0.0257643,0.585735
0.0258421,-0.0703044
0.0259173,-0.215045
0.0258402,0.216692
0.0257508,0.337792
0.0259016,-0.583586
0.0260071,-0.117984
0.0258596,0.486783
0.0257779,0.229169
0.0258321,-0.187471
0.0260148,-0.370268
0.0260175,-0.599388
0.0259318,0.612879
0.0260529,-0.368256
0.0259806,-0.14233
0.0259108,0.146834
0.0260398,-0.95199
0.0257705,0.448578
0.025871,-0.168628
0.0259063,-0.321177
0.025793,-0.102887
0.0259172,0.329654
0.0258937,0.428049
0.0257163,0.882169
0.026011,-0.836363
0.025745,0.379584
0.0258181,-0.260984
0.0260448,-0.432119
0.0259679,-0.226621
0.0259054,-0.864105
0.0257974,0.671062
0.0258563,0.0239861
0.025782,0.975182
0.0259949,-0.13957
0.0259791,0.095202
0.0259743,0.0630363
0.0259095,-0.941223
0.025715,0.531918
0.0260115,-0.673352
0.0257482,0.521688
0.0258725,-0.300165
0.0257256,0.503383
0.0259254,-0.11212
0.025991,-0.205059
0.0257468,0.268847
0.0257522,0.563595
0.0258289,-0.110827
0.0260626,-0.472134
0.0259722,-0.261611
0.0260712,-0.818817
0.0259937,-0.27551
0.0259727,-0.819532
0.0260555,-0.916367
0.0257841,0.685516
0.0259127,-0.547103
0.0258136,0.820397
0.0258239,0.287379
0.0259312,-0.445056
0.0257529,0.304263
0.0260367,-0.329132
0.0258657,-0.0875864
0.0260096,-0.0640822
0.0259415,-0.143136
0.025914,-0.715701
0.0258984,0.657354
0.0260031,-0.15476
0.0257991,-0.234011
0.0260585,-0.965623
0.0258042,0.158714
0.0260573,-0.513257
0.0258276,-0.224038
0.0258536,0.878616
0.0259166,-0.350608
0.0258033,0.80558
0.0257268,0.726744
0.0257868,0.871227
0.0258745,-0.55435
0.0260609,-0.541915
0.0258577,0.724742
0.0259255,-0.540742
0.0258165,0.88677
0.0259714,-0.879052
0.0258653,0.272779
0.0259885,-0.0541792
0.0260032,-0.251792
0.025985,-0.363553
0.0259682,-0.286191
0.0258319,0.346309
0.0260913,-0.809817
0.0259323,0.0308797
0.0258084,0.159469
0.0259181,-0.714168
0.0257447,0.608844
0.0258312,0.09846
0.0258128,-0.281715
0.0258274,-0.20186
0.0258867,0.154263
0.0257395,0.750984
0.025826,0.442493
0.0258586,-0.277076
0.0260183,-0.140623
0.0258651,-0.214202
0.0256877,0.771653
0.025932,-0.0706304
0.0259415,-0.573846
0.0260333,-0.298528
0.0258428,0.853667
0.0260281,-0.276397
0.0261137,-0.962497
0.0258412,0.943825
0.0257177,0.451567
0.0260093,-0.707755
0.0259894,-0.40811
0.0259277,0.0372404
0.0257846,0.994256
0.0257325,0.909063
0.0259271,-0.171791
0.0257584,0.759605
0.0257292,0.342947
0.0259637,0.213348
0.0258054,0.293584
0.0258113,0.781699
0.0261023,-0.963461
0.0258333,0.821463
0.0259283,0.587936
0.0258594,0.169813
0.0259968,-0.479988
0.02588,0.284238
0.0259059,-0.632167
0.0258432,0.300341
0.0258404,-0.257389
0.0259274,-0.922465
0.0257516,0.604702
0.0259111,0.0303776
0.0258077,-0.127574
0.0258183,0.0448385
0.0259873,0.0438181
0.0258906,-0.461585
0.0258437,-0.0037119
0.0259076,-0.736315
0.0257632,0.800557
0.0258829,0.159383
0.0259044,0.117846
0.0258812,0.301866
0.0258486,0.285356
0.0259323,-0.730054
0.0259173,0.61177
0.02587,-0.365195
0.025864,0.876514
0.0259129,-0.764575
0.0257449,0.445647
0.0258172,-0.259696
0.0258283,0.796182
0.0258892,0.38555
0.0258748,0.338467
0.0258948,-0.538618
0.0258911,-0.518536
0.0257496,0.573788
0.0258218,0.741468
0.0258329,0.751121
0.0258715,-0.598682
0.0258026,-0.2558
0.0259258,-0.885576
0.0258897,0.135406
0.0259209,0.0146749
0.0259589,-0.416345
0.0257923,0.562317
0.0256987,0.97749
0.0257771,0.701211
0.0257504,0.502199
0.0258199,0.576106
0.0260215,-0.597773
0.0258988,0.218622
0.0259212,0.0178207
0.0256818,0.806101
0.0258521,0.914909
0.026013,-0.190079
0.0258744,-0.788742
0.0259379,0.220641
0.0258901,-0.66919
0.0256707,0.912218
0.0258387,-0.384599
0.0259205,-0.148059
0.0258688,-0.0622166
0.0257742,0.64696
0.0258218,0.928784
0.026024,-0.21964
0.0257945,0.0612969
0.0259291,-0.9918
0.0259832,-0.364305
0.0258648,0.959749
0.025881,0.756174
0.0258519,0.06623
0.0258469,-0.2907
0.0257948,0.558581
0.0258211,0.35616
0.025931,-0.781787
0.0259204,0.500036
0.026044,-0.895168
0.0260517,-0.869809
0.0257749,0.591425
0.0258319,0.23499
0.02613,-0.984571
0.0259399,-0.378529
0.0258301,0.244103
0.0258659,0.837386
0.0259556,-0.686088
0.0258775,-0.747525
0.0258628,-0.404505
0.025809,0.915303
0.0258442,-0.299805
0.025752,0.86739
0.0258901,0.438451
0.026065,-0.892703
0.0259074,0.227992
0.0258084,0.831756
0.0259075,-0.371299
0.0257547,0.877804
0.0258159,0.36102
0.0257201,0.865488
0.0258963,-0.967795
0.0257751,0.83893
0.0260706,-0.930746
0.0257586,0.1366
0.025815,0.0371515
0.025819,-0.242573
0.0258424,0.184101
0.0258124,0.662526
0.0259113,-0.236827
0.0258768,-0.563655
0.025956,-0.842554
0.0257736,0.25617
0.0259999,-0.484171
0.025947,0.502773
0.0258663,-0.510631
0.026051,-0.359875
0.0259595,-0.437061
0.0260428,-0.850196
0.0258546,0.829681
0.0259514,-0.418992
0.0260675,-0.91738
0.0258884,-0.584817
0.0258861,0.659506
0.0257711,0.490917
0.0260888,-0.707945
0.025895,0.393654
0.0257993,0.501529
0.0259589,0.144363
0.0259968,-0.125433
0.0259341,0.60485
0.0260499,-0.6882
0.0259092,-0.990772
0.0259036,-0.635901
0.0257385,0.35451
0.0260566,-0.403303
0.0258795,0.493278
0.0259635,-0.491923
0.0258331,-0.150058
0.0258503,-0.594297
0.0259096,-0.779208
0.0259263,-0.940622
0.0258781,-0.403293
0.0259141,-0.562406
0.025833,-0.0914066
0.0259133,-0.466747
0.0257017,0.673463
0.0259758,0.240539
0.0257647,0.691102
0.0260338,-0.987465
0.0259392,0.381341
0.025738,0.538827
0.0260634,-0.765021
0.0258401,-0.170898
0.0260071,-0.157771
0.0258995,-0.0773717
0.0258539,0.506321
0.0259818,-0.602702
0.0259208,0.284841
0.0259861,-0.487433
0.0258896,-0.359162
0.0258924,-0.988183
0.0258337,0.815997
0.0259405,-0.860223
0.0257647,0.61517
0.0258027,0.511644
0.0257714,0.974882
0.0257444,0.600952
0.0257233,0.427216
0.0259495,0.326095
0.0258888,0.689411
0.0258256,0.0408429
0.0259179,-0.451196
0.0258628,0.943089
0.0258752,-0.136927
0.0257527,0.657401
0.0258405,0.458197
0.0258446,-0.531665
0.0258582,-0.724616
0.025946,0.290658
0.0259316,-0.561031
0.0259227,-0.210872
0.0257549,0.677883
0.0257867,0.675185
0.0259563,0.390216
0.0258763,0.852668
0.026053,-0.552777
0.0258783,-0.0229634
0.0260166,-0.614596
0.0259946,-0.404301
0.0258543,-0.0967337
0.0259089,0.687713
0.0259601,0.335846
0.0258893,-0.289186
0.0259692,0.334035
0.0259109,0.299622
0.0258467,-0.498812
0.0258341,0.278211
0.0258456,0.870178
0.0258707,-0.310936
0.0258652,-0.776474
0.0259334,-0.232938
0.0258766,0.13404
0.0260091,-0.334213
0.0259423,0.356186
0.0260354,-0.811252
0.0258836,0.713157
0.025734,0.673782
0.0256775,0.865271
0.0259267,-0.762127
0.0259197,0.636077
0.0260707,-0.592933
0.0256818,0.814225
0.0259409,-0.767862
0.0257253,0.373867
0.0257616,0.0751417
0.0260057,-0.837881
0.0259927,0.0514648
0.0258441,-0.350697
0.0260133,-0.399371
0.0260423,-0.761103
0.0260183,-0.570809
0.0257664,0.952906
0.026059,-0.430613
0.0260166,-0.298088
0.0259531,-0.050438
0.0259869,-0.369366
0.0258762,0.317998
0.0257159,0.6091
0.0259195,-0.78118
0.0257731,0.725064
0.0258922,0.543655
0.0258456,0.217878
0.0259142,-0.0771121
0.0259454,0.521834
0.0258199,-0.0193745
0.0260146,-0.0959968
0.0258713,-0.7947
0.0258348,-0.0424961
0.0259764,-0.918226
0.0259618,-0.15378
0.0258276,0.119843
0.0259894,-0.158367
0.0258277,0.569088
0.0259154,-0.447823
0.0258373,0.688771
0.0259433,0.503912
0.0257858,0.834491
0.0259666,-0.95474
0.0258533,0.955491
0.0259262,0.400802
0.0258437,-0.379916
0.0260146,-0.833774
0.0258589,0.418878
0.0257852,0.531154
0.0258711,-0.00391521
0.0260429,-0.748937
0.0258971,0.0729941
0.0260369,-0.617383
0.0258482,0.335421
0.0258303,-0.0152322
0.0258552,-0.33802
0.026007,-0.473254
0.026054,-0.952442
0.0260317,-0.798951
0.0257954,0.479139
0.025904,0.331932
0.0259321,-0.392399
0.0258016,0.411688
0.0257944,0.982654
0.0257612,0.890233
0.0259187,-0.163099
0.0259147,-0.375055
0.0259614,-0.960888
0.025768,0.403213
0.0258549,0.929867
0.0259712,-0.73402
0.0258917,-0.506393
0.0258524,-0.269409
0.0258638,0.823702
0.025904,0.685107
0.0259353,0.537269
0.0257953,0.319634
0.0258424,0.266553
0.0258538,-0.15087
0.025973,-0.568942
0.0257119,0.901551
0.025899,-0.570452
0.02606,-0.719917
0.0257167,0.543414
0.0257553,0.318913
0.0260943,-0.792712
0.0259376,0.360571
0.0257608,0.667907
0.0258975,-0.727224
0.0257437,0.367862
0.0260598,-0.547261
0.0260746,-0.893575
0.0259231,0.678914
0.0257479,0.967483
0.0258529,-0.318758
0.0258953,0.313866
0.0260602,-0.660104
0.0259241,-0.133886
0.0258593,0.665378
0.0259373,0.430665
0.0260237,-0.539657
0.0259857,-0.521053
0.0258467,0.175403
0.0257947,-0.0162544
0.0259067,0.849629
0.0260968,-0.724598
0.0259122,0.798859
0.0257792,0.41389
0.0258754,-0.0922625
0.0258255,0.2056
0.0258976,0.301115
0.025809,0.456024
0.0258758,0.591906
0.0257525,0.283878
0.0258306,-0.330368
0.0258906,-0.573916
0.0258069,0.193477
0.0260601,-0.670977
0.0259013,-0.686769
0.025901,-0.328746
0.0259527,0.329037
0.0259383,-0.656574
0.0259815,0.22206
0.0259038,0.505938
0.0258049,-0.271383
